player_id,player,squad,comp,nation_code,league_nation,position,position_role,age,min,ninety_mins_played,goals,assists,xg,xag,passes_completed,pass_completion_pct,passes_completed_per90,pabr,take_ons_attempted,take_ons_successful,take_ons_per90,shots,shots_on_target,shots_per90,tackles,tackles_per90,interceptions,interceptions_per90,aerials_won,aerials_won_per90,progressive_carries,progressive_carries_per90,touches_att_third_per90,xt_carry,sprint_count_proxy,accel_count_proxy,ddi_proxy,market_value_m,market_value_source,is_foreign
omar-el-hilali-espanyol,Omar El Hilali,Espanyol,La Liga,MAR,ESP,DF,CB,21.0,1478,16.4,0,0,0.0,0.1,564,78.2,34.390243902439025,0.782,15,9,0.5487804878048781,0,0,0.0,52,3.1707317073170733,16,0.9756097560975611,16,0.9756097560975611,18,1.0975609756097562,4.51219512195122,0.5487804878048781,1.26,5.06,13.17,14.53,imputed,1
pablo-marí-monza,Pablo Marí,Monza,Serie A,ESP,ITA,DF,CB,31.0,1530,17.0,0,0,0.2,0.1,939,89.6,55.23529411764706,0.8959999999999999,5,5,0.29411764705882354,2,0,0.11764705882352941,24,1.411764705882353,36,2.1176470588235294,39,2.2941176470588234,5,0.29411764705882354,0.7058823529411765,0.25,0.38,0.85,9.12,14.45,imputed,1
patrick-mainka-heidenheim,Patrick Mainka,Heidenheim,Bundesliga,GER,GER,DF,CB,30.0,1350,15.0,0,0,0.5,0.3,517,82.7,34.46666666666667,0.8270000000000001,4,0,0.0,8,1,0.5333333333333333,31,2.066666666666667,32,2.1333333333333333,48,3.2,10,0.6666666666666666,2.2,0.7,0.67,2.53,23.33,12.78,imputed,0
pau-cubarsí-barcelona,Pau Cubarsí,Barcelona,La Liga,ESP,ESP,DF,CB,17.0,1488,16.5,0,1,0.7,0.9,1341,93.4,81.27272727272727,0.934,4,4,0.24242424242424243,7,0,0.42424242424242425,16,0.9696969696969697,9,0.5454545454545454,36,2.1818181818181817,10,0.6060606060606061,2.121212121212121,0.6515151515151515,0.68,2.42,23.7,12.84,imputed,0
pau-torres-aston-villa,Pau Torres,Aston Villa,Premier League,ESP,ENG,DF,CB,27.0,1440,16.0,0,0,0.3,0.0,881,88.0,55.0625,0.88,14,13,0.8125,6,2,0.375,17,1.0625,6,0.375,12,0.75,30,1.875,4.375,1.21875,2.12,5.31,35.12,45.0,transfermarkt,1
pedro-pereira-monza,Pedro Pereira,Monza,Serie A,POR,ITA,DF,CB,26.0,1099,12.2,0,2,0.4,1.1,335,76.3,27.459016393442624,0.763,12,3,0.24590163934426232,7,4,0.5737704918032788,17,1.3934426229508197,8,0.6557377049180328,12,0.9836065573770493,24,1.9672131147540985,11.311475409836067,1.4549180327868854,2.04,12.3,43.2,19.13,imputed,1
philipp-lienhart-freiburg,Philipp Lienhart,Freiburg,Bundesliga,AUT,GER,DF,CB,28.0,1280,14.2,1,0,0.4,0.4,995,87.2,70.07042253521126,0.872,6,3,0.21126760563380284,7,1,0.49295774647887325,11,0.7746478873239437,21,1.4788732394366197,22,1.5492957746478875,23,1.619718309859155,2.887323943661972,1.091549295774648,1.68,3.7,29.01,24.93,imputed,1
piero-hincapié-leverkusen,Piero Hincapié,Leverkusen,Bundesliga,ECU,GER,DF,CB,22.0,1223,13.6,1,0,1.5,0.4,940,90.0,69.11764705882354,0.9,3,1,0.07352941176470588,7,1,0.5147058823529412,22,1.6176470588235294,18,1.3235294117647058,20,1.4705882352941178,24,1.7647058823529411,11.397058823529411,1.3235294117647058,1.79,12.28,39.26,26.9,imputed,1
pierre-kalulu-juventus,Pierre Kalulu,Juventus,Serie A,FRA,ITA,DF,CB,24.0,1167,13.0,0,0,0.1,0.1,1070,93.9,82.3076923076923,0.9390000000000001,7,1,0.07692307692307693,3,0,0.23076923076923078,11,0.8461538461538461,8,0.6153846153846154,11,0.8461538461538461,19,1.4615384615384615,5.615384615384615,0.923076923076923,1.48,6.35,24.15,25.0,imputed,1
pietro-comuzzo-fiorentina,Pietro Comuzzo,Fiorentina,Serie A,ITA,ITA,DF,CB,19.0,1217,13.5,0,0,0.0,0.1,599,87.1,44.370370370370374,0.871,0,0,0.0,1,1,0.07407407407407407,25,1.8518518518518519,15,1.1111111111111112,33,2.4444444444444446,4,0.2962962962962963,1.7037037037037037,0.24074074074074073,0.3,1.85,7.78,9.57,imputed,0
raúl-albiol-villarreal,Raúl Albiol,Villarreal,La Liga,ESP,ESP,DF,CB,39.0,1188,13.2,0,0,0.1,0.0,727,89.4,55.07575757575758,0.894,0,0,0.0,2,0,0.15151515151515152,10,0.7575757575757576,6,0.4545454545454546,29,2.1969696969696972,3,0.2272727272727273,1.0606060606060606,0.20833333333333334,0.23,1.17,6.44,0.69,imputed,0
robin-koch-eint-frankfurt,Robin Koch,Eint Frankfurt,Bundesliga,GER,GER,DF,CB,28.0,1332,14.8,0,0,0.4,0.1,848,91.0,57.29729729729729,0.91,2,1,0.06756756756756756,6,2,0.4054054054054054,10,0.6756756756756757,13,0.8783783783783783,40,2.7027027027027026,6,0.4054054054054054,2.22972972972973,0.5743243243243242,0.43,2.43,22.57,18.98,imputed,0
saba-goglichidze-empoli,Saba Goglichidze,Empoli,Serie A,GEO,ITA,DF,CB,20.0,1126,12.5,0,0,0.0,0.0,347,81.1,27.76,0.8109999999999999,6,1,0.08,1,0,0.08,34,2.72,15,1.2,11,0.88,5,0.4,1.76,0.28,0.42,1.96,8.32,8.48,imputed,1
saidou-sow-strasbourg,Saidou Sow,Strasbourg,Ligue 1,GUI,FRA,DF,CB,22.0,1018,11.3,0,1,0.3,0.2,577,90.7,51.06194690265487,0.907,2,1,0.08849557522123894,4,1,0.35398230088495575,9,0.7964601769911503,15,1.327433628318584,16,1.415929203539823,0,0.0,1.415929203539823,0.2654867256637168,0.03,1.42,12.74,16.53,imputed,1
sam-beukema-bologna,Sam Beukema,Bologna,Serie A,NED,ITA,DF,CB,26.0,1395,15.5,0,1,0.3,0.7,853,87.5,55.03225806451613,0.875,0,0,0.0,6,1,0.3870967741935484,16,1.032258064516129,13,0.8387096774193549,41,2.6451612903225805,13,0.8387096774193549,3.870967741935484,0.7096774193548387,0.84,4.29,21.94,25.94,imputed,1
saúl-coco-torino,Saúl Coco,Torino,Serie A,EQG,ITA,DF,CB,25.0,1350,15.0,2,0,0.9,0.0,669,87.7,44.6,0.877,6,5,0.3333333333333333,12,4,0.8,16,1.0666666666666667,23,1.5333333333333334,34,2.2666666666666666,8,0.5333333333333333,2.3333333333333335,0.6333333333333333,0.63,2.6,20.67,25.75,imputed,1
scott-mckenna-las-palmas,Scott McKenna,Las Palmas,La Liga,SCO,ESP,DF,CB,28.0,1178,13.1,0,0,0.8,0.2,579,85.7,44.19847328244275,0.857,1,1,0.07633587786259542,5,0,0.3816793893129771,10,0.7633587786259542,5,0.3816793893129771,37,2.8244274809160306,3,0.22900763358778625,1.2213740458015268,0.36259541984732824,0.25,1.34,13.66,14.87,imputed,1
sead-kolašinac-atalanta,Sead Kolašinac,Atalanta,Serie A,BIH,ITA,DF,CB,31.0,944,10.5,0,1,0.7,0.9,602,89.7,57.333333333333336,0.897,8,2,0.19047619047619047,8,2,0.7619047619047619,17,1.619047619047619,14,1.3333333333333333,20,1.9047619047619047,27,2.5714285714285716,12.571428571428571,1.8333333333333335,2.63,13.86,51.71,12.63,imputed,1
sebastian-walukiewicz-torino,Sebastian Walukiewicz,Torino,Serie A,POL,ITA,DF,CB,24.0,909,10.1,0,0,0.2,0.2,447,81.7,44.257425742574256,0.8170000000000001,9,3,0.297029702970297,4,0,0.39603960396039606,15,1.4851485148514851,13,1.2871287128712872,15,1.4851485148514851,17,1.6831683168316833,9.00990099009901,1.0148514851485149,1.77,9.85,24.46,13.95,imputed,1
sebastiano-luperto-cagliari,Sebastiano Luperto,Cagliari,Serie A,ITA,ITA,DF,CB,28.0,1530,17.0,0,3,1.0,1.2,717,84.1,42.1764705882353,0.841,3,0,0.0,13,3,0.7647058823529411,27,1.588235294117647,16,0.9411764705882353,39,2.2941176470588234,14,0.8235294117647058,3.1176470588235294,0.8529411764705882,0.82,3.53,27.06,28.21,imputed,0
sepp-van-den-berg-brentford,Sepp van den Berg,Brentford,Premier League,NED,ENG,DF,CB,23.0,1174,13.0,0,0,0.6,0.1,464,82.4,35.69230769230769,0.8240000000000001,7,4,0.3076923076923077,8,3,0.6153846153846154,22,1.6923076923076923,10,0.7692307692307693,42,3.230769230769231,5,0.38461538461538464,8.307692307692308,0.7115384615384616,0.48,8.5,30.08,14.58,imputed,1
sergi-leganés,Sergi,Leganés,La Liga,ESP,ESP,DF,CB,32.0,1572,17.5,2,0,0.9,0.2,701,82.3,40.05714285714286,0.823,2,2,0.11428571428571428,6,3,0.34285714285714286,22,1.2571428571428571,28,1.6,28,1.6,3,0.17142857142857143,0.8,0.3,0.21,0.89,11.6,12.27,imputed,0
sergio-akieme-reims,Sergio Akieme,Reims,Ligue 1,ESP,FRA,DF,CB,27.0,1069,11.9,1,1,0.4,0.8,347,78.3,29.159663865546218,0.7829999999999999,13,7,0.5882352941176471,9,2,0.7563025210084033,17,1.4285714285714286,7,0.5882352941176471,11,0.9243697478991596,24,2.0168067226890756,12.436974789915967,1.449579831932773,2.19,13.45,41.43,17.64,imputed,1
stefano-sabelli-genoa,Stefano Sabelli,Genoa,Serie A,ITA,ITA,DF,CB,31.0,974,10.8,0,1,0.1,0.9,300,63.7,27.777777777777775,0.637,8,1,0.09259259259259259,4,0,0.37037037037037035,29,2.685185185185185,9,0.8333333333333333,7,0.6481481481481481,17,1.574074074074074,10.925925925925926,0.9953703703703702,1.6,11.71,24.91,8.8,imputed,0
taylor-harwood-bellis-southampton,Taylor Harwood-Bellis,Southampton,Premier League,ENG,ENG,DF,CB,22.0,1310,14.6,1,0,1.2,0.4,1009,88.9,69.10958904109589,0.889,1,1,0.0684931506849315,10,4,0.684931506849315,11,0.7534246575342466,16,1.095890410958904,23,1.5753424657534247,9,0.6164383561643836,4.589041095890411,0.821917808219178,0.64,4.9,30.41,26.54,imputed,0
thilo-kehrer-monaco,Thilo Kehrer,Monaco,Ligue 1,GER,FRA,DF,CB,28.0,1170,13.0,2,0,0.8,0.3,808,89.6,62.15384615384615,0.8959999999999999,2,0,0.0,5,5,0.38461538461538464,27,2.076923076923077,14,1.0769230769230769,32,2.4615384615384617,9,0.6923076923076923,2.3846153846153846,0.5961538461538461,0.69,2.73,18.08,25.12,imputed,1
timo-becker-holstein-kiel,Timo Becker,Holstein Kiel,Bundesliga,GER,GER,DF,CB,27.0,1035,11.5,0,0,1.0,0.2,324,76.6,28.17391304347826,0.7659999999999999,10,5,0.43478260869565216,10,3,0.8695652173913043,19,1.6521739130434783,7,0.6086956521739131,14,1.2173913043478262,12,1.0434782608695652,5.6521739130434785,1.0217391304347827,1.17,6.17,33.48,2.0,transfermarkt,0
toti-gomes-wolves,Toti Gomes,Wolves,Premier League,POR,ENG,DF,CB,25.0,1174,13.0,0,1,0.0,0.6,613,83.7,47.15384615384615,0.8370000000000001,14,10,0.7692307692307693,2,0,0.15384615384615385,26,2.0,6,0.46153846153846156,22,1.6923076923076923,5,0.38461538461538464,3.3846153846153846,0.3846153846153846,0.62,3.58,16.92,20.82,imputed,1
valentin-rosier-leganés,Valentin Rosier,Leganés,La Liga,FRA,ESP,DF,CB,28.0,1093,12.1,0,1,0.2,0.5,380,75.5,31.40495867768595,0.755,17,11,0.9090909090909092,5,1,0.4132231404958678,36,2.9752066115702482,18,1.4876033057851241,13,1.0743801652892562,17,1.4049586776859504,9.834710743801653,1.012396694214876,1.68,10.54,32.15,15.64,imputed,1
victor-bernth-kristiansen-leicester-city,Victor Bernth Kristiansen,Leicester City,Premier League,DEN,ENG,DF,CB,22.0,1307,14.5,0,1,0.0,1.0,579,76.9,39.93103448275862,0.769,11,4,0.27586206896551724,0,0,0.0,51,3.5172413793103448,18,1.2413793103448276,12,0.8275862068965517,19,1.3103448275862069,10.482758620689655,0.7241379310344828,1.39,11.14,18.34,20.74,imputed,1
virgil-van-dijk-liverpool,Virgil van Dijk,Liverpool,Premier League,NED,ENG,DF,CB,33.0,1440,16.0,1,1,0.9,0.3,1145,91.2,71.5625,0.912,2,1,0.0625,10,3,0.625,17,1.0625,30,1.875,49,3.0625,4,0.25,3.1875,0.609375,0.27,3.31,25.56,12.62,imputed,1
vitaliy-mykolenko-everton,Vitaliy Mykolenko,Everton,Premier League,UKR,ENG,DF,CB,25.0,1195,13.3,0,0,0.3,0.3,386,75.5,29.022556390977442,0.755,8,2,0.15037593984962405,9,0,0.6766917293233082,24,1.8045112781954886,15,1.1278195488721805,20,1.5037593984962405,10,0.7518796992481203,11.654135338345863,0.7706766917293233,0.8,12.03,25.04,14.34,imputed,1
viti-las-palmas,Viti,Las Palmas,La Liga,ESP,ESP,DF,CB,27.0,916,10.2,0,1,0.0,0.7,371,82.3,36.372549019607845,0.823,8,2,0.19607843137254904,0,0,0.0,34,3.3333333333333335,17,1.6666666666666667,11,1.0784313725490198,18,1.7647058823529413,10.294117647058824,1.1519607843137256,1.82,11.18,34.61,16.61,imputed,0
wesley-fofana-chelsea,Wesley Fofana,Chelsea,Premier League,FRA,ENG,DF,CB,24.0,1015,11.3,0,0,0.4,0.4,630,89.6,55.752212389380524,0.8959999999999999,13,7,0.6194690265486725,2,0,0.17699115044247787,13,1.1504424778761062,12,1.0619469026548671,23,2.0353982300884956,14,1.238938053097345,3.805309734513274,0.8628318584070795,1.42,4.42,27.7,18.29,imputed,1
wilfried-singo-monaco,Wilfried Singo,Monaco,Ligue 1,CIV,FRA,DF,CB,24.0,1097,12.2,1,1,0.9,0.1,638,84.6,52.295081967213115,0.846,8,5,0.4098360655737705,7,2,0.5737704918032788,21,1.7213114754098362,26,2.1311475409836067,23,1.8852459016393444,20,1.639344262295082,3.7704918032786887,1.25,1.76,4.59,38.11,25.59,imputed,1
willi-orban-rb-leipzig,Willi Orban,RB Leipzig,Bundesliga,HUN,GER,DF,CB,32.0,1164,12.9,4,0,2.6,0.4,789,87.8,61.16279069767442,0.878,3,2,0.15503875968992248,11,6,0.8527131782945736,25,1.937984496124031,9,0.6976744186046512,52,4.0310077519379846,3,0.23255813953488372,3.1007751937984493,0.6395348837209303,0.28,3.22,25.81,16.79,imputed,1
william-saliba-arsenal,William Saliba,Arsenal,Premier League,FRA,ENG,DF,CB,23.0,1379,15.3,2,0,1.9,0.5,1051,94.3,68.69281045751633,0.943,8,5,0.32679738562091504,3,2,0.19607843137254902,36,2.3529411764705883,11,0.7189542483660131,22,1.4379084967320261,8,0.5228758169934641,3.071895424836601,0.49019607843137253,0.62,3.33,18.3,35.34,imputed,1
willian-pacho-paris-s-g,Willian Pacho,Paris S-G,Ligue 1,ECU,FRA,DF,CB,23.0,1198,13.3,0,1,0.1,0.1,1083,94.3,81.42857142857143,0.943,2,0,0.0,1,0,0.07518796992481203,34,2.556390977443609,25,1.8796992481203008,19,1.4285714285714286,3,0.22556390977443608,2.0300751879699246,0.20676691729323307,0.23,2.14,7.14,29.36,imputed,1
wout-faes-leicester-city,Wout Faes,Leicester City,Premier League,BEL,ENG,DF,CB,26.0,1256,14.0,1,0,0.9,0.0,592,86.0,42.285714285714285,0.86,4,3,0.21428571428571427,7,1,0.5,21,1.5,11,0.7857142857142857,26,1.8571428571428572,6,0.42857142857142855,2.7142857142857144,0.5714285714285714,0.49,2.93,21.57,20.0,transfermarkt,1
woyo-coulibaly-parma,Woyo Coulibaly,Parma,Serie A,FRA,ITA,DF,CB,25.0,994,11.0,0,1,0.1,0.9,483,87.8,43.90909090909091,0.878,17,8,0.7272727272727273,3,0,0.2727272727272727,12,1.0909090909090908,8,0.7272727272727273,8,0.7272727272727273,35,3.1818181818181817,9.636363636363637,1.9318181818181817,3.4,11.23,52.45,18.26,imputed,1
yerry-mina-cagliari,Yerry Mina,Cagliari,Serie A,COL,ITA,DF,CB,30.0,1158,12.9,0,0,1.5,0.3,643,85.4,49.84496124031008,0.8540000000000001,5,2,0.15503875968992248,18,4,1.3953488372093024,28,2.1705426356589146,13,1.0077519379844961,59,4.573643410852713,8,0.6201550387596899,4.263565891472868,1.2403100775193798,0.67,4.57,48.68,14.93,imputed,1
youssouf-sabaly-betis,Youssouf Sabaly,Betis,La Liga,SEN,ESP,DF,CB,31.0,901,10.0,0,0,0.1,0.4,453,84.4,45.3,0.8440000000000001,16,7,0.7,3,0,0.3,22,2.2,6,0.6,4,0.4,10,1.0,11.6,1.025,1.21,12.1,41.3,7.99,imputed,1
yunis-abdelhamid-saint-étienne,Yunis Abdelhamid,Saint-Étienne,Ligue 1,MAR,FRA,DF,CB,37.0,936,10.4,0,0,0.2,0.0,421,87.0,40.480769230769226,0.87,6,3,0.28846153846153844,2,1,0.1923076923076923,17,1.6346153846153846,12,1.1538461538461537,19,1.8269230769230769,4,0.3846153846153846,1.25,0.3846153846153846,0.47,1.44,14.62,1.2,imputed,1
yuri-berchiche-athletic-club,Yuri Berchiche,Athletic Club,La Liga,ESP,ESP,DF,CB,34.0,1137,12.6,0,0,0.3,0.5,603,82.9,47.85714285714286,0.8290000000000001,9,5,0.39682539682539686,9,3,0.7142857142857143,17,1.3492063492063493,13,1.0317460317460319,15,1.1904761904761905,21,1.6666666666666667,11.746031746031747,1.130952380952381,1.79,12.58,28.97,4.79,imputed,0
álex-muñoz-las-palmas,Álex Muñoz,Las Palmas,La Liga,ESP,ESP,DF,CB,30.0,926,10.3,3,0,0.7,0.4,467,81.9,45.33980582524271,0.8190000000000001,6,1,0.0970873786407767,7,5,0.6796116504854368,28,2.7184466019417473,14,1.3592233009708736,17,1.6504854368932038,9,0.8737864077669902,10.097087378640776,0.9466019417475726,0.9,10.53,32.91,16.45,imputed,0
álex-suárez-las-palmas,Álex Suárez,Las Palmas,La Liga,ESP,ESP,DF,CB,31.0,1253,13.9,0,0,0.1,0.0,620,86.7,44.60431654676259,0.867,0,0,0.0,1,1,0.07194244604316546,20,1.4388489208633093,4,0.28776978417266186,15,1.079136690647482,1,0.07194244604316546,1.223021582733813,0.1618705035971223,0.07,1.26,7.55,9.09,imputed,0
éder-militão-real-madrid,Éder Militão,Real Madrid,La Liga,BRA,ESP,DF,CB,26.0,938,10.4,1,1,0.6,0.5,636,89.3,61.15384615384615,0.893,8,5,0.4807692307692307,10,3,0.9615384615384615,19,1.8269230769230769,12,1.1538461538461537,21,2.019230769230769,7,0.673076923076923,3.173076923076923,0.8894230769230769,0.82,3.51,32.21,60.0,transfermarkt,1
abdoulaye-doucouré-everton,Abdoulaye Doucouré,Everton,Premier League,MLI,ENG,MF,CM,31.0,1073,11.9,0,0,0.6,0.7,344,82.1,28.907563025210084,0.821,14,8,0.6722689075630252,7,1,0.5882352941176471,21,1.7647058823529411,5,0.42016806722689076,17,1.4285714285714286,16,1.3445378151260503,11.932773109243698,1.134453781512605,1.55,12.61,37.98,7.8,imputed,1
alessandro-bianco-monza,Alessandro Bianco,Monza,Serie A,ITA,ITA,MF,CM,22.0,999,11.1,1,0,0.9,0.4,492,85.6,44.32432432432432,0.856,18,7,0.6306306306306306,15,3,1.3513513513513513,24,2.1621621621621623,6,0.5405405405405406,5,0.45045045045045046,20,1.8018018018018018,10.99099099099099,1.4414414414414414,1.99,11.89,39.46,17.21,imputed,0
ander-guevara-alavés,Ander Guevara,Alavés,La Liga,ESP,ESP,MF,CM,27.0,969,10.8,0,1,0.4,0.5,347,75.8,32.129629629629626,0.758,12,6,0.5555555555555555,6,0,0.5555555555555555,23,2.1296296296296293,7,0.6481481481481481,15,1.3888888888888888,10,0.9259259259259258,8.148148148148147,0.7638888888888888,1.09,8.61,23.98,15.05,imputed,0
andre-frank-zambo-anguissa-napoli,Andre-Frank Zambo Anguissa,Napoli,Serie A,CMR,ITA,MF,CM,29.0,1520,16.9,3,1,1.3,1.4,747,85.7,44.201183431952664,0.857,25,15,0.8875739644970415,20,6,1.183431952662722,28,1.656804733727811,22,1.3017751479289943,26,1.5384615384615385,17,1.0059171597633136,15.02958579881657,1.257396449704142,1.27,15.53,47.04,28.87,imputed,1
andy-diouf-lens,Andy Diouf,Lens,Ligue 1,FRA,FRA,MF,CM,21.0,1024,11.4,1,1,1.0,0.8,369,76.1,32.368421052631575,0.7609999999999999,35,19,1.6666666666666665,17,2,1.4912280701754386,17,1.4912280701754386,8,0.7017543859649122,7,0.6140350877192983,42,3.6842105263157894,19.736842105263158,2.6535087719298245,4.18,21.58,77.28,15.99,imputed,0
angelo-stiller-stuttgart,Angelo Stiller,Stuttgart,Bundesliga,GER,GER,MF,CM,23.0,1286,14.3,0,2,0.6,2.9,1037,88.5,72.51748251748252,0.885,15,11,0.7692307692307692,7,1,0.4895104895104895,23,1.6083916083916083,9,0.6293706293706294,7,0.4895104895104895,23,1.6083916083916083,16.783216783216783,1.1713286713286712,1.84,17.59,36.29,36.53,imputed,0
carlo-boukhalfa-st-pauli,Carlo Boukhalfa,St. Pauli,Bundesliga,MAR,GER,MF,CM,25.0,929,10.3,1,0,0.6,0.4,189,68.0,18.349514563106794,0.68,18,9,0.8737864077669902,10,2,0.9708737864077669,19,1.8446601941747571,10,0.9708737864077669,16,1.5533980582524272,7,0.6796116504854368,12.62135922330097,0.9466019417475727,0.94,12.96,36.99,13.1,imputed,1
daniel-parejo-villarreal,Daniel Parejo,Villarreal,La Liga,ESP,ESP,MF,CM,35.0,1164,12.9,2,0,2.0,0.4,722,88.7,55.968992248062015,0.887,6,6,0.46511627906976744,4,1,0.31007751937984496,23,1.7829457364341086,10,0.7751937984496123,16,1.2403100775193798,7,0.5426356589147286,10.387596899224805,0.44573643410852715,0.68,10.66,14.65,5.68,imputed,0
elvis-rexhbeçaj-augsburg,Elvis Rexhbeçaj,Augsburg,Bundesliga,KVX,GER,MF,CM,27.0,1022,11.4,1,1,1.0,0.5,253,68.6,22.19298245614035,0.6859999999999999,17,5,0.43859649122807015,17,4,1.4912280701754386,16,1.4035087719298245,12,1.0526315789473684,5,0.43859649122807015,21,1.8421052631578947,17.894736842105264,1.7324561403508771,1.97,18.82,53.95,16.89,imputed,1
fran-beltrán-celta-vigo,Fran Beltrán,Celta Vigo,La Liga,ESP,ESP,MF,CM,25.0,1074,11.9,1,0,0.3,1.0,575,89.0,48.319327731092436,0.89,7,3,0.25210084033613445,9,1,0.7563025210084033,24,2.0168067226890756,8,0.6722689075630252,8,0.6722689075630252,13,1.0924369747899159,7.899159663865546,0.861344537815126,1.17,8.45,23.28,21.81,imputed,0
gianluca-busio-venezia,Gianluca Busio,Venezia,Serie A,USA,ITA,MF,CM,22.0,1129,12.5,1,0,1.3,0.8,307,74.2,24.56,0.742,23,6,0.48,18,5,1.44,16,1.28,4,0.32,8,0.64,29,2.32,17.6,2.06,2.46,18.76,64.72,15.05,imputed,1
harry-winks-leicester-city,Harry Winks,Leicester City,Premier League,ENG,ENG,MF,CM,28.0,910,10.1,0,2,0.2,1.1,524,86.3,51.881188118811885,0.863,5,2,0.19801980198019803,7,2,0.6930693069306931,14,1.3861386138613863,4,0.39603960396039606,4,0.39603960396039606,12,1.188118811881188,10.495049504950495,0.7920792079207921,1.25,11.09,17.62,12.0,transfermarkt,0
henrikh-mkhitaryan-inter,Henrikh Mkhitaryan,Inter,Serie A,ARM,ITA,MF,CM,35.0,1310,14.6,1,3,1.1,1.2,696,86.6,47.67123287671233,0.866,18,4,0.273972602739726,12,2,0.8219178082191781,23,1.5753424657534247,11,0.7534246575342466,10,0.684931506849315,34,2.328767123287671,18.835616438356166,1.8321917808219177,2.41,20.0,56.23,6.5,imputed,1
hugo-magnetti-brest,Hugo Magnetti,Brest,Ligue 1,FRA,FRA,MF,CM,26.0,1019,11.3,0,0,0.4,0.4,388,84.3,34.336283185840706,0.843,12,5,0.44247787610619466,7,3,0.6194690265486725,20,1.7699115044247786,7,0.6194690265486725,4,0.35398230088495575,5,0.44247787610619466,8.141592920353983,0.5309734513274336,0.58,8.36,18.58,13.69,imputed,0
ismaël-doukouré-strasbourg,Ismaël Doukouré,Strasbourg,Ligue 1,FRA,FRA,"MF,DF",CM,21.0,1059,11.8,0,1,0.1,0.7,502,86.4,42.54237288135593,0.8640000000000001,9,7,0.5932203389830508,1,0,0.0847457627118644,21,1.7796610169491525,12,1.0169491525423728,7,0.5932203389830508,7,0.5932203389830508,2.6271186440677963,0.3389830508474576,0.77,2.92,10.0,14.69,imputed,0
iván-martín-girona,Iván Martín,Girona,La Liga,ESP,ESP,MF,CM,25.0,1036,11.5,1,0,0.7,1.1,756,91.6,65.73913043478261,0.9159999999999999,23,13,1.1304347826086956,4,1,0.34782608695652173,16,1.391304347826087,5,0.43478260869565216,2,0.17391304347826086,31,2.6956521739130435,20.869565217391305,1.5869565217391304,3.03,22.22,42.35,25.8,imputed,0
joshua-kimmich-bayern-munich,Joshua Kimmich,Bayern Munich,Bundesliga,GER,GER,"MF,DF",CM,29.0,1350,15.0,1,4,0.9,3.3,1624,90.3,108.26666666666667,0.903,11,6,0.4,18,6,1.2,25,1.6666666666666667,10,0.6666666666666666,5,0.3333333333333333,28,1.8666666666666667,31.733333333333334,1.4166666666666667,1.99,32.67,37.27,50.0,transfermarkt,0
josé-luis-garcía-vayá-valencia,José Luis García Vayá,Valencia,La Liga,ESP,ESP,MF,CM,26.0,1072,11.9,1,2,1.0,1.6,629,77.2,52.857142857142854,0.772,5,4,0.3361344537815126,8,3,0.6722689075630252,20,1.680672268907563,6,0.5042016806722689,18,1.5126050420168067,5,0.42016806722689076,16.89075630252101,0.5462184873949579,0.52,17.1,18.99,30.15,imputed,0
karol-linetty-torino,Karol Linetty,Torino,Serie A,POL,ITA,MF,CM,29.0,1067,11.9,1,0,0.4,0.2,349,85.5,29.327731092436974,0.855,17,4,0.3361344537815126,8,2,0.6722689075630252,26,2.1848739495798317,7,0.5882352941176471,6,0.5042016806722689,10,0.8403361344537815,6.80672268907563,0.7142857142857143,0.94,7.23,20.67,11.96,imputed,1
kirian-rodríguez-las-palmas,Kirian Rodríguez,Las Palmas,La Liga,ESP,ESP,MF,CM,28.0,1433,15.9,0,3,1.3,1.4,835,84.9,52.51572327044025,0.8490000000000001,15,10,0.6289308176100629,16,5,1.0062893081761006,27,1.6981132075471699,7,0.44025157232704404,11,0.6918238993710691,22,1.3836477987421383,11.0062893081761,1.1477987421383646,1.57,11.7,33.65,30.7,imputed,0
lassana-coulibaly-lecce,Lassana Coulibaly,Lecce,Serie A,MLI,ITA,MF,CM,28.0,1041,11.6,0,0,0.1,0.4,297,86.6,25.60344827586207,0.866,12,5,0.4310344827586207,2,1,0.1724137931034483,18,1.5517241379310345,8,0.6896551724137931,9,0.7758620689655172,6,0.5172413793103449,4.56896551724138,0.4525862068965517,0.65,4.83,16.81,9.7,imputed,1
liam-henderson-empoli,Liam Henderson,Empoli,Serie A,SCO,ITA,MF,CM,28.0,1067,11.9,0,1,0.1,1.6,322,78.9,27.058823529411764,0.789,4,3,0.25210084033613445,5,0,0.42016806722689076,21,1.7647058823529411,8,0.6722689075630252,5,0.42016806722689076,6,0.5042016806722689,6.470588235294118,0.37815126050420167,0.58,6.72,9.41,15.07,imputed,1
